"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.062258500E0,3.330373038E-1,9.110987442E-1,-1.853976667E-1
2.072299500E0,2.727361747E-1,-1.534399836E-1,1.175652874E-1
2.082339500E0,-1.120846464E-1,-4.999299947E-1,-1.926131308E-2
2.092379500E0,1.205131063E-1,4.249960989E-2,-3.376153082E-1
2.102419500E0,-1.185987462E-1,3.236062565E-1,-1.864168364E-1
2.112460500E0,-5.113460986E-1,1.847850795E-1,9.408813179E-2
2.122500500E0,-1.535021286E-1,4.547621541E-1,8.265624046E-2
2.132540500E0,3.464285970E-1,6.792317929E-1,-1.329048729E-1
2.142581500E0,-1.807160204E-1,5.282356348E-1,-1.727349365E-1
2.152621500E0,2.807438635E-1,2.770396524E-1,-1.405734962E-1
2.162661500E0,3.151281593E-1,7.104397167E-2,-9.156798184E-2
2.172701500E0,-8.287971374E-3,4.056798220E-3,-1.409880638E-1
2.182742500E0,1.405047092E-1,6.209733521E-1,-1.065929872E-1
2.192782500E0,-9.300727397E-5,8.556385615E-1,2.634930789E-2
2.202822500E0,-2.904469524E-1,4.276074654E-1,2.885250092E-2
2.212863500E0,8.194118081E-2,7.559286974E-1,1.074747473E-1
2.222903500E0,-5.216016032E-2,1.003601696E0,-3.357991630E-1
2.232943500E0,3.214924150E-1,6.007555076E-1,-2.614693576E-1
2.242983500E0,7.540671632E-2,4.921564870E-1,2.107511938E-1
2.253024500E0,2.496603574E-1,4.482859608E-1,-1.049522585E-1
2.263064500E0,2.097520691E-1,8.545197699E-1,-3.587266803E-2
2.273104500E0,6.318018839E-2,1.264938833E0,-1.739575893E-1
2.283145500E0,-6.356534631E-2,1.102848168E0,-5.735767722E-2
2.293185500E0,-1.624157703E-1,9.866857009E-1,-2.780935764E-3
2.303225500E0,2.105242487E-1,1.116997845E0,-9.878461540E-2
2.313265500E0,-2.823271433E-2,1.150051425E0,-1.736915410E-1
2.323306500E0,3.298855814E-1,9.865473412E-1,5.949658871E-2
2.333346500E0,-9.610247931E-2,1.249231896E0,1.146884573E-1
2.343386500E0,2.626426562E-1,1.374899963E0,-1.694564027E-1
2.353427500E0,-2.016407750E-2,1.776920305E0,-1.923716408E-1
2.363467500E0,1.495050085E-1,1.769364094E0,-8.427591920E-2
2.373507500E0,-1.355479971E-1,1.419831868E0,-7.974023402E-2
2.383547500E0,1.057612938E-1,1.310731156E0,1.485660553E-1
2.393588500E0,1.687765359E-1,1.617665832E0,-4.011599243E-2
2.403628500E0,4.357277953E-2,1.763261355E0,7.653654456E-2
2.413668500E0,2.819993520E-1,1.724421664E0,1.160268849E-1
2.423709500E0,3.800041955E-2,2.002733195E0,9.983419061E-2
2.433749500E0,1.977835130E-1,2.184364378E0,-9.123644471E-2
2.443789500E0,-2.709466344E-2,2.340221473E0,-9.278244853E-2
2.453829500E0,1.638072797E-1,2.171933490E0,7.781825423E-2
2.463870500E0,9.586517371E-2,2.184118210E0,1.048557794E-1
2.473910500E0,1.371148864E-1,2.242138231E0,1.132553047E-1
2.483950500E0,2.176527355E-1,2.265341444E0,1.531625515E-1
2.493991500E0,1.028391387E-1,2.287792852E0,1.989070737E-1
2.504031500E0,2.945263355E-1,2.341287420E0,1.354992825E-1
2.514071500E0,-1.137988491E-1,2.428752411E0,6.828846216E-2
2.524111500E0,7.960941170E-2,2.304172803E0,4.384300768E-2
